reqId	ON	DN	ST	Rev	TrT
25897	1766	3480	169	335	12
25898	3480	372	169	370	13
25899	13	1596	169	247	9
25900	10082	2517	169	303	11
25901	1025	2708	169	286	10
25902	1936	1375	169	305	11
25903	2770	437	169	279	10
25904	2493	5974	169	292	10
25905	1207	1563	169	436	15
25906	5524	3653	169	286	10
25907	1343	1821	169	227	8
25908	8251	648	170	284	10
25909	1781	10159	170	403	14
25910	947	2116	170	300	10
25911	416	1902	170	275	10
25912	10467	1203	170	359	12
25913	1752	5986	170	315	11
25914	1004	7752	170	271	10
25915	5528	2799	170	312	11
25916	4908	68	170	236	8
25917	3421	1928	170	240	8
25918	2592	741	170	642	22
25919	955	1595	170	244	9
25920	5067	5991	170	328	11
25921	1157	452	170	282	10
25922	662	9473	170	362	13
25923	265	7689	170	251	9
25924	3153	1607	170	304	11
25925	2756	381	170	407	14
25926	3480	1805	170	281	10
25927	3288	5924	171	374	13
25928	661	386	171	332	12
25929	3919	5988	171	375	13
25930	3919	7081	171	291	10
25931	7009	367	171	274	10
25932	508	1096	171	339	12
25933	746	6655	172	318	11
25934	3388	3588	172	315	11
25935	2967	1067	172	319	11
25936	9206	849	172	315	11
25937	1688	1035	172	309	11
25938	1733	1389	172	340	12
25939	906	3105	172	331	12
25940	2770	8098	172	289	10
25941	1767	2205	172	256	9
25942	3148	8380	172	268	9
25943	5972	1951	172	329	11
25944	806	10024	172	297	10
25945	3643	2634	172	319	11
25946	10024	3362	172	403	14
25947	2397	2927	172	333	12
25948	771	2636	172	361	13
25949	4257	3401	172	239	8
25950	2680	10169	172	317	11
25951	2347	2754	172	307	11
25952	2615	3437	172	290	10
25953	62	8369	172	283	10
25954	5675	1962	173	234	8
25955	2754	325	173	232	8
25956	5217	2987	173	283	10
25957	367	2321	173	340	12
25958	1708	8587	173	323	11
25959	120	5982	173	335	12
25960	1907	7012	173	260	9
25961	1010	701	173	388	13
25962	5992	6914	173	429	15
25963	383	1754	173	333	12
25964	1532	3031	173	342	12
25965	4822	1554	173	284	10
25966	2931	3210	174	279	10
25967	3919	7402	174	292	10
25968	2320	1398	174	395	14
25969	2632	3480	174	394	14
25970	1477	686	174	309	11
25971	728	8892	174	561	19
25972	562	7214	174	350	12
25973	2419	7694	174	294	10
25974	3028	2681	174	298	10
25975	10540	2678	174	305	11
25976	5922	9653	175	298	10
25977	9744	5955	175	387	13
25978	2035	3267	175	390	13
25979	5990	3549	175	392	14
25980	2583	1907	175	292	10
25981	1146	6851	175	308	11
25982	835	2754	175	303	11
25983	4862	3312	175	349	12
25984	3159	7669	175	299	10
25985	2335	2351	175	264	9
25986	2335	2613	175	258	9
25987	513	3617	175	393	14
25988	3096	1750	175	312	11
25989	1766	841	175	286	10
25990	2660	1097	176	350	12
25991	3090	10349	176	296	10
25992	5551	1098	176	280	10
25993	8370	3949	176	273	10
25994	381	3361	176	344	12
25995	3009	5922	176	215	8
25996	6581	7674	176	275	10
25997	6993	2659	176	306	11
25998	126	1887	176	316	11
25999	2830	1297	177	312	11
26000	1518	242	177	306	11
26001	62	7378	177	290	10
26002	2801	924	177	274	10
26003	549	7408	177	276	10
26004	5096	1730	177	180	6
26005	470	2969	177	228	8
26006	777	2030	177	336	12
26007	2512	2398	177	315	11
26008	260	193	177	292	10
26009	2963	728	177	267	9
26010	455	1767	177	331	12
26011	3482	1847	177	346	12
26012	2316	380	178	380	13
26013	8472	5484	178	222	8
26014	2640	902	178	358	12
26015	658	3023	178	336	12
26016	622	2879	178	328	11
26017	1398	963	178	304	11
26018	30	2779	178	417	14
26019	1764	10146	178	328	11
26020	78	377	178	358	12
26021	379	3652	178	306	11
26022	2680	2872	178	286	10
26023	1404	2513	178	287	10
26024	9590	2097	178	263	9
26025	662	492	179	278	10
26026	1589	1306	179	316	11
26027	3096	1712	179	307	11
26028	9023	3590	179	283	10
26029	406	950	179	268	9
26030	998	9450	179	432	15
26031	6398	2124	179	274	10
26032	1295	420	179	213	8
26033	3193	7354	179	400	14
26034	4835	830	179	316	11
26035	2287	3921	179	268	9
26036	3465	120	180	286	10
26037	2887	5988	180	275	10
26038	2975	1319	180	311	11
26039	1052	6845	180	350	12
26040	1530	3269	180	245	9
26041	3389	2628	180	368	13
26042	9733	1027	180	357	12
26043	857	139	180	308	11
26044	2863	3333	181	234	8
26045	855	1908	181	348	12
26046	2635	3054	181	403	14
26047	1018	2316	181	312	11
26048	2320	7690	181	250	9
26049	2709	2754	181	313	11
26050	897	3664	181	550	19
26051	506	463	181	317	11
26052	9733	7346	181	293	10
26053	834	36	181	260	9
26054	1811	4855	181	409	14
26055	2623	3403	181	369	13
26056	1781	2363	181	304	11
26057	10458	943	182	268	9
26058	7277	363	182	286	10
26059	2670	8390	182	387	13
26060	674	2544	182	409	14
26061	840	3951	182	259	9
26062	955	1055	182	325	11
26063	2631	2242	182	281	10
26064	3205	2679	182	325	11
26065	994	3129	182	356	12
26066	562	9198	182	556	19
26067	2630	715	182	328	11
26068	8250	6794	182	300	10
26069	2798	5991	182	266	9
26070	733	2998	182	340	12
26071	5435	10290	182	345	12
26072	534	631	182	341	12
26073	3618	260	182	436	15
26074	5066	835	183	297	10
26075	457	3547	183	298	10
26076	5481	5060	183	257	9
26077	3406	4016	183	219	8
26078	938	3545	183	346	12
26079	2040	3465	183	281	10
26080	7291	2515	183	300	10
26081	794	385	183	321	11
26082	3540	3300	183	365	13
26083	3949	4203	183	297	10
26084	2316	2962	183	256	9
26085	1467	4841	184	380	13
26086	3527	56	184	267	9
26087	70	1848	184	370	13
26088	8475	3075	184	222	8
26089	5291	3185	184	324	11
26090	184	2513	184	291	10
26091	1730	1931	184	294	10
26092	4904	489	184	270	9
26093	3590	8330	184	345	12
26094	675	2679	184	254	9
26095	948	1852	184	317	11
26096	1882	2623	184	267	9
26097	2634	1917	184	305	11
26098	578	3064	184	502	17
26099	1634	2344	184	463	16
26100	2532	4324	184	273	10
26101	2718	5071	184	241	9
26102	2625	3367	184	287	10
26103	454	2636	185	400	14
26104	2716	3096	185	289	10
26105	66	380	185	397	14
26106	49	6601	185	260	9
26107	13	2689	185	399	14
26108	524	1828	185	353	12
26109	371	1685	185	348	12
26110	1397	2101	185	269	9
26111	1477	950	185	366	13
26112	7481	2084	185	276	10
26113	5990	2885	186	360	12
26114	1387	386	186	265	9
26115	622	1979	186	341	12
26116	712	627	186	301	11
26117	7542	2497	186	340	12
26118	9107	4583	186	302	11
26119	7346	922	186	269	9
26120	6588	1716	186	296	10
26121	2668	1876	187	318	11
26122	1540	859	187	293	10
26123	2846	855	187	293	10
26124	486	540	187	347	12
26125	1171	1035	187	338	12
26126	878	1260	187	443	15
26127	899	379	187	310	11
26128	3223	2468	187	306	11
26129	10159	1763	187	321	11
26130	3590	149	187	334	12
26131	4785	1775	188	337	12
26132	2398	9224	188	316	11
26133	487	944	188	275	10
26134	3094	1118	188	282	10
26135	3094	247	188	309	11
26136	10012	5215	188	295	10
26137	1828	1848	188	305	11
26138	5066	9476	188	334	12
26139	1953	3351	188	308	11
26140	1170	1435	188	558	19
26141	3363	605	188	690	23
26142	3373	3282	188	307	11
26143	2765	5935	188	281	10
26144	1892	1595	188	277	10
26145	3500	1998	189	303	11
26146	3104	678	189	360	12
26147	2512	1702	189	242	9
26148	3480	2124	189	260	9
26149	947	7135	189	356	12
26150	6794	834	189	303	11
26151	10358	1928	189	257	9
26152	353	3081	190	289	10
26153	1716	1147	190	250	9
26154	3062	6842	190	366	13
26155	2082	3232	190	283	10
26156	844	3431	190	269	9
26157	1713	1934	190	332	12
26158	3096	1919	190	334	12
26159	1780	3828	190	316	11
26160	936	459	190	350	12
26161	4835	3527	190	430	15
26162	2720	1928	190	254	9
26163	571	3280	190	395	14
26164	119	6002	190	298	10
26165	8829	1716	190	274	10
26166	318	2377	191	306	11
26167	8829	66	191	257	9
26168	570	1923	191	365	13
26169	449	835	191	281	10
26170	446	4908	191	244	9
26171	1528	1831	191	303	11
26172	1715	3073	191	242	9
26173	1879	6016	191	332	12
26174	3480	2272	191	247	9
26175	5494	224	191	314	11
26176	498	1026	191	283	10
26177	1683	3096	191	376	13
26178	1068	1629	192	527	18
26179	1703	3086	192	230	8
26180	803	1531	192	261	9
26181	1871	3545	192	360	12
26182	2587	2549	192	492	17
26183	1604	24	192	523	18
26184	9733	2379	192	391	14
26185	6014	290	192	287	10
26186	661	769	192	349	12
26187	2081	2809	192	268	9
26188	10115	9328	192	318	11
26189	110	2669	192	268	9
26190	1115	2927	192	315	11
26191	2858	503	193	311	11
26192	2084	1707	193	313	11
26193	1991	5436	193	280	10
26194	2611	1950	193	275	10
26195	3395	2330	193	262	9
26196	1687	683	193	301	11
26197	524	6862	193	421	15
26198	1909	670	193	348	12
26199	6008	259	193	365	13
26200	6600	3482	193	204	7
26201	2211	3456	193	252	9
26202	1879	2632	193	309	11
26203	3096	3607	193	313	11
26204	1609	609	193	530	18
26205	1534	404	193	308	11
26206	794	950	193	305	11
26207	3084	1068	193	314	11
26208	631	2519	193	276	10
26209	6841	1596	194	287	10
26210	183	1694	194	292	10
26211	7468	1265	194	385	13
26212	2506	2379	194	312	11
26213	8105	565	194	345	12
26214	10251	3418	194	361	13
26215	5096	2444	194	327	11
26216	1688	532	194	393	14
26217	2604	1683	194	226	8
26218	1068	2283	194	300	10
26219	2629	5706	194	376	13
26220	682	585	194	365	13
26221	267	2845	194	322	11
26222	8277	2631	194	315	11
26223	2720	69	194	239	8
26224	793	950	194	318	11
26225	3292	256	194	328	11
26226	2982	669	194	326	11
26227	3278	395	195	449	15
26228	2602	1929	195	259	9
26229	2680	907	195	329	11
26230	2185	110	195	321	11
26231	1000	396	195	539	18
26232	1389	1053	195	284	10
26233	3075	2769	196	275	10
26234	1191	3919	196	298	10
26235	2625	670	196	269	9
26236	1107	1228	196	525	18
26237	8342	2214	196	353	12
26238	8587	8594	196	315	11
26239	2742	728	196	251	9
26240	628	1145	196	238	8
26241	12	634	196	301	11
26242	1965	1504	196	318	11
26243	372	2481	196	384	13
26244	648	2953	196	238	8
26245	2965	2401	196	217	8
26246	8370	6856	196	300	10
26247	925	261	196	381	13
26248	704	2462	196	381	13
26249	2108	656	196	331	12
26250	10462	520	196	268	9
26251	1735	1765	197	303	11
26252	3529	5935	197	258	9
26253	1388	3642	197	309	11
26254	578	5492	197	388	13
26255	2973	2713	197	354	12
26256	2277	6794	197	277	10
26257	2911	1068	197	254	9
26258	2673	7485	197	308	11
26259	1115	928	197	287	10
26260	849	7842	197	380	13
26261	2323	2350	197	258	9
26262	629	2353	197	273	10
26263	1679	2454	198	572	20
26264	786	370	198	300	10
26265	540	9441	198	425	15
26266	1847	3367	198	290	10
26267	7292	1530	198	307	11
26268	3351	656	198	360	12
26269	1879	508	198	306	11
26270	3053	2671	198	323	11
26271	379	474	198	321	11
26272	2334	8064	198	288	10
26273	509	4023	198	332	12
26274	1780	891	198	327	11
26275	1927	7213	198	258	9
26276	1467	2045	198	510	17
26277	2185	1068	199	384	13
26278	5337	1624	199	333	12
26279	3465	3947	199	334	12
26280	5067	531	199	415	14
26281	9311	1624	199	333	12
26282	1593	3713	199	489	17
26283	3204	1179	199	335	12
26284	782	938	199	322	11
26285	2644	413	199	305	11
26286	2419	3480	199	291	10
26287	1780	3900	199	316	11
26288	1908	1713	199	383	13
26289	27	2143	200	306	11
26290	139	469	200	302	11
26291	1067	2348	200	290	10
26292	1195	2333	200	283	10
26293	7283	2066	200	279	10
26294	1855	1379	200	397	14
26295	623	3054	200	371	13
26296	2082	713	200	300	10
26297	9472	905	200	235	8
26298	478	5976	201	342	12
26299	840	7354	201	271	10
26300	2014	2530	201	425	15
26301	7494	1779	201	307	11
26302	1598	2503	201	498	17
26303	2634	3895	201	324	11
26304	56	10215	201	288	10
26305	938	258	201	302	11
26306	3151	2933	201	316	11
26307	1808	2333	201	269	9
26308	4902	6842	201	284	10
26309	4238	1194	201	271	10
26310	1991	956	201	277	10
26311	2790	1066	201	425	15
26312	7288	2139	201	345	12
26313	1991	10027	202	329	11
26314	2625	3507	202	354	12
26315	2768	2081	202	379	13
26316	1753	5514	202	275	10
26317	3074	2050	202	290	10
26318	1923	7694	202	272	10
26319	3919	2663	202	303	11
26320	2192	5463	202	396	14
26321	6794	622	202	399	14
26322	1596	253	202	470	16
26323	372	5706	202	353	12
26324	431	628	203	260	9
26325	1477	934	203	306	11
26326	3092	7009	203	285	10
26327	1928	2125	203	292	10
26328	2497	945	203	337	12
26329	3056	1015	203	279	10
26330	750	1066	204	335	12
26331	1060	2682	204	301	11
26332	709	1573	204	303	11
26333	273	372	204	333	12
26334	5521	1107	204	311	11
26335	5487	1065	204	301	11
26336	5508	1702	204	252	9
26337	377	1737	204	354	12
26338	531	2391	204	357	12
26339	1572	1138	204	294	10
26340	375	3637	204	280	10
26341	1339	3176	204	239	8
26342	2630	1170	204	396	14
26343	460	6601	205	197	7
26344	948	1740	205	337	12
26345	49	2668	205	362	13
26346	8621	1781	205	322	11
26347	317	2771	205	300	10
26348	373	1729	205	356	12
26349	3054	5992	205	352	12
26350	62	3547	205	328	11
26351	8860	3567	205	251	9
26352	1950	2669	205	365	13
26353	9221	8627	206	382	13
26354	1079	3494	206	298	10
26355	5675	2282	206	291	10
26356	852	1033	206	300	10
26357	790	1536	206	339	12
26358	5521	3483	207	361	13
26359	1590	6842	207	320	11
26360	2631	898	207	303	11
26361	3409	10251	207	367	13
26362	2631	1051	207	316	11
26363	548	1906	207	437	15
26364	412	1224	207	393	14
26365	3238	373	207	358	12
26366	1854	1530	207	292	10
26367	5972	1138	207	252	9
26368	5516	858	207	345	12
26369	3075	258	207	472	16
26370	5506	2502	207	378	13
26371	118	3437	207	310	11
26372	1615	6176	207	484	17
26373	3393	1522	207	295	10
26374	532	789	208	341	12
26375	3272	1023	208	211	8
26376	2482	2847	208	338	12
26377	379	10126	208	308	11
26378	1196	264	208	280	10
26379	8424	3706	208	380	13
26380	5434	4824	208	338	12
26381	948	1431	208	307	11
26382	528	1344	208	437	15
26383	755	2196	208	456	16
26384	364	3172	208	267	9
26385	1046	2516	208	327	11
26386	5994	2870	209	300	10
26387	3274	399	209	492	17
26388	717	1399	209	335	12
26389	9465	1878	209	307	11
26390	1572	5410	209	366	13
26391	2783	1707	209	318	11
26392	768	570	209	326	11
26393	922	1065	209	348	12
26394	442	456	209	278	10
26395	1915	3260	209	387	13
26396	1508	902	209	401	14
26397	2320	2446	209	411	14
26398	1604	580	210	424	15
26399	1687	10155	210	387	13
26400	370	7485	210	290	10
26401	686	5959	210	347	12
26402	7813	2289	210	373	13
26403	2790	3341	210	327	11
26404	357	2323	210	306	11
26405	846	1077	210	340	12
26406	3085	2321	210	298	10
26407	2964	3480	210	276	10
26408	2671	2800	210	310	11
26409	1597	606	210	562	19
26410	9793	598	210	445	15
26411	377	3232	211	311	11
26412	1772	1066	211	315	11
26413	2664	3757	211	374	13
26414	2481	885	211	299	10
26415	1915	949	211	352	12
26416	1880	2642	211	367	13
26417	447	2830	211	308	11
26418	3223	4843	211	411	14
26419	2624	2410	211	321	11
26420	327	2534	211	286	10
26421	944	1105	211	341	12
26422	5064	377	211	412	14
26423	2598	1622	211	313	11
26424	7016	3706	211	379	13
26425	2624	3176	211	364	13
26426	3293	2011	211	296	10
26427	509	7293	212	294	10
26428	3151	725	212	385	13
26429	7008	1573	212	306	11
26430	10024	1024	212	418	14
26431	3031	1423	212	477	16
26432	2545	2582	212	503	17
26433	834	6794	212	293	10
26434	6011	2071	212	278	10
26435	2600	952	212	274	10
26436	8370	695	212	512	18
26437	1718	1043	212	360	12
26438	9943	8889	212	306	11
26439	2610	6842	212	290	10
26440	7295	16	212	282	10
26441	526	2494	212	371	13
26442	318	5924	212	298	10
26443	1587	255	213	514	18
26444	2846	723	213	299	10
26445	1683	1773	213	289	10
26446	623	1105	213	308	11
26447	557	6516	213	426	15
26448	1751	623	213	301	11
26449	1407	3710	213	615	21
26450	3494	480	213	288	10
26451	1855	58	213	302	11
26452	2961	5708	213	251	9
26453	3643	949	213	305	11
26454	2326	2678	213	253	9
26455	2647	10281	213	304	11
26456	2393	949	213	341	12
26457	7081	2482	213	316	11
26458	2509	3543	214	289	10
26459	1080	1397	214	331	12
26460	946	2585	214	354	12
26461	777	7741	214	329	11
26462	1006	621	214	295	10
26463	2985	3059	214	272	10
26464	2871	3333	214	222	8
26465	3353	2204	214	323	11
26466	2597	4022	214	199	7
26467	624	1130	214	313	11
26468	7695	2743	214	255	9
26469	1614	5371	214	433	15
26470	1170	8889	214	524	18
26471	494	1295	214	321	11
26472	2345	2703	215	559	19
26473	1604	2036	215	304	11
26474	2213	472	215	270	9
26475	1743	945	215	328	11
26476	1085	1799	215	396	14
26477	7008	3591	215	302	11
26478	363	3919	215	358	12
26479	62	113	215	306	11
26480	490	2860	215	225	8
26481	1585	587	215	526	18
26482	1935	3055	215	324	11
26483	682	5067	215	338	12
26484	1519	451	215	349	12
26485	1963	4833	215	331	12
26486	5924	2284	215	275	10
26487	2040	1038	215	310	11
26488	1622	3044	215	287	10
26489	1144	917	215	483	17
26490	2332	363	216	343	12
26491	1754	3353	216	314	11
26492	1606	2748	216	460	16
26493	3193	2218	216	353	12
26494	878	2504	216	452	16
26495	1023	3092	216	345	12
26496	2623	3055	216	346	12
26497	2680	1828	216	357	12
26498	728	2679	216	428	15
26499	4822	865	216	272	10
26500	833	7547	216	292	10
26501	835	3462	217	518	18
26502	1597	589	217	476	16
26503	2620	2878	217	289	10
26504	1066	2613	217	286	10
26505	8908	6492	217	338	12
26506	7016	4852	217	307	11
26507	1588	396	217	534	18
26508	8290	2894	217	507	17
26509	2770	118	217	312	11
26510	2793	1055	217	297	10
26511	365	2316	217	328	11
26512	2889	3227	217	335	12
26513	7284	927	217	282	10
26514	991	7217	217	324	11
26515	3053	3024	217	363	13
26516	3919	2632	217	410	14
26517	3591	1752	217	315	11
26518	499	6323	217	397	14
26519	5527	960	218	310	11
26520	527	4530	218	316	11
26521	940	5956	218	395	14
26522	953	1591	218	260	9
26523	838	3438	218	264	9
26524	2186	3555	218	358	12
26525	5988	1849	218	422	15
26526	4228	1672	218	489	17
26527	3272	5926	219	239	8
26528	3057	2628	219	385	13
26529	3590	8257	219	293	10
26530	898	2984	219	308	11
26531	1591	385	219	293	10
26532	5983	247	219	290	10
26533	2689	3106	219	381	13
26534	8107	4833	219	290	10
26535	1106	1527	219	326	11
26536	458	3079	219	247	9
26537	3055	1764	219	326	11
26538	1950	3592	219	408	14
26539	824	6400	219	255	9
26540	572	1595	220	420	14
26541	280	2848	220	352	12
26542	3480	5523	220	399	14
26543	10267	3053	220	413	14
26544	5293	794	220	335	12
26545	799	1639	220	399	14
26546	372	5064	220	396	14
26547	318	1025	220	267	9
26548	1554	1254	220	490	17
26549	957	408	220	313	11
26550	2718	2536	220	300	10
26551	2670	455	220	352	12
26552	790	10	220	347	12
26553	7686	2804	220	320	11
26554	973	9311	221	340	12
26555	532	906	221	351	12
26556	10146	2084	221	382	13
26557	67	2623	221	341	12
26558	2532	1885	221	416	14
26559	9040	3128	221	405	14
26560	370	1064	221	381	13
26561	1607	132	221	304	11
26562	1624	3030	221	375	13
26563	2004	3495	221	370	13
26564	1571	2771	221	369	13
26565	6794	3570	221	357	12
26566	973	863	221	298	10
26567	2084	656	221	364	13
26568	771	3097	221	347	12
26569	1386	579	221	545	19
26570	622	3394	221	333	12
26571	4787	503	221	302	11
26572	3418	1479	221	334	12
26573	2192	250	221	341	12
26574	2631	3361	221	333	12
26575	1404	2679	221	331	12
26576	2616	3243	221	429	15
26577	8341	443	222	275	10
26578	622	857	222	344	12
26579	1370	1069	222	278	10
26580	2595	10024	222	315	11
26581	5067	5432	222	181	7
26582	937	7007	222	292	10
